"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Mar 20 14:02:22 GMT 2021","Sat Mar 20 14:03:53 GMT 2021","90446","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"passed","Sat Mar 20 13:43:46 GMT 2021","Sat Mar 20 13:44:03 GMT 2021","17076","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Mar 20 13:37:16 GMT 2021","Sat Mar 20 13:37:27 GMT 2021","11346","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"failed","Sat Mar 20 13:35:46 GMT 2021","Sat Mar 20 13:36:46 GMT 2021","60062","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Go back to user stable and check if horse is transferred","Go back to user stable and check if horse is transferred",""
"passed","Sat Mar 20 14:11:09 GMT 2021","Sat Mar 20 14:11:28 GMT 2021","18840","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Wait until wallet icon is shown","Wait until wallet icon is shown",""
"passed","Sat Mar 20 14:07:13 GMT 2021","Sat Mar 20 14:07:45 GMT 2021","32711","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Mar 20 13:48:50 GMT 2021","Sat Mar 20 13:49:05 GMT 2021","15036","","Buy horse with credit card - Logging with magic link","","Buy horse with credit card - Logging with magic link","Check the detail payment","Check the detail payment",""
"passed","Sat Mar 20 13:22:22 GMT 2021","Sat Mar 20 13:22:28 GMT 2021","5705","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"passed","Sat Mar 20 13:45:07 GMT 2021","Sat Mar 20 13:45:08 GMT 2021","1714","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Sat Mar 20 13:45:08 GMT 2021","Sat Mar 20 13:45:09 GMT 2021","972","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"passed","Sat Mar 20 13:19:10 GMT 2021","Sat Mar 20 13:19:26 GMT 2021","16398","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 14:21:44 GMT 2021","Sat Mar 20 14:22:15 GMT 2021","30330","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Mar 20 13:50:30 GMT 2021","Sat Mar 20 13:50:46 GMT 2021","16586","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Mar 20 13:37:27 GMT 2021","Sat Mar 20 13:37:29 GMT 2021","1939","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Sat Mar 20 14:11:35 GMT 2021","Sat Mar 20 14:11:48 GMT 2021","12420","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Sat Mar 20 13:26:28 GMT 2021","Sat Mar 20 13:28:28 GMT 2021","120011","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Proceed breeding steps","Proceed breeding steps",""
"passed","Sat Mar 20 13:50:06 GMT 2021","Sat Mar 20 13:50:28 GMT 2021","22215","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Mar 20 13:44:03 GMT 2021","Sat Mar 20 13:44:04 GMT 2021","1116","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check mail inbox to get magic link","Check mail inbox to get magic link",""
